id_municipio;nome;quantidade_nascimentos_ate_2010
1100023;Nathalia;17
1100023;Natiele;50
1100023;Natieli;30
1100023;Nayara;28
1100023;Neide;62
1100023;Neiva;20
1100023;Nelci;25
1100023;Neli;19
1100023;Nelson;99
1100023;Nelza;12
1100023;Neusa;38
1100023;Neuza;89
1100023;Nicolas;63
1100023;Nicole;70
1100023;Nicoli;18
1100023;Nilceia;13
1100023;Nilda;34
1100023;Nilma;16
1100023;Nilsa;10
1100023;Nilson;74
1100023;Nilton;66
1100023;Nilva;11
1100023;Nilza;52
1100023;Nivaldo;55
1100023;Noel;22
1100023;Noeli;16
1100023;Noemia;31
1100023;Nubia;29
1100023;Odair;51
1100023;Odete;31
1100023;Olga;18
1100023;Olinda;17
1100023;Olivia;11
1100023;Orlando;45
1100023;Oscar;22
1100023;Oseias;40
1100023;Osmar;78
1100023;Osvaldo;85
1100023;Otavio;35
1100023;Ozeias;12
1100023;Oziel;23
1100023;Pablo;122
1100023;Paloma;27
1100023;Pamela;120
1100023;Paola;14
1100023;Patricia;246
1100023;Patrick;19
1100023;Paula;79
1100023;Paulina;11
1100023;Paulo;608
1100023;Pedro;520
1100023;Pietro;12
1100023;Poliana;96
1100023;Poliane;10
1100023;Poulo;12
1100023;Pricila;38
1100023;Priscila;62
1100023;Queila;37
1100023;Queli;16
1100023;Quesia;11
1100023;Rafael;345
1100023;Rafaela;130
1100023;Raiane;90
1100023;Raimunda;80
1100023;Raimundo;159
1100023;Raisa;15
1100023;Raissa;55
1100023;Ramon;17
1100023;Raquel;108
1100023;Raul;16
1100023;Rebeca;55
1100023;Regiane;82
1100023;Regina;80
1100023;Reginaldo;151
1100023;Reinaldo;77
1100023;Rejane;10
1100023;Renam;11
1100023;Renan;76
1100023;Renata;128
1100023;Renato;141
1100023;Rene;15
1100023;Renilda;11
1100023;Rian;37
1100023;Ricardo;150
1100023;Rita;68
1100023;Robert;12
1100023;Roberta;27
1100023;Roberto;156
1100023;Robison;11
1100023;Robson;141
1100023;Rodolfo;12
1100023;Rodrigo;276
1100023;Roger;17
1100023;Rogerio;152
1100023;Romario;39
1100023;Romeu;12
1100023;Romilda;21
1100023;Romildo;37
1100023;Romulo;18
1100023;Ronaldo;134
1100023;Ronei;14
1100023;Roni;31
1100023;Ronildo;16
1100023;Roque;18
1100023;Rosa;109
1100023;Rosalia;11
1100023;Rosalina;27
1100023;Rosana;99
1100023;Rosane;18
1100023;Rosangela;170
1100023;Rosani;11
1100023;Rose;18
1100023;Roseane;12
1100023;Roseli;124
1100023;Rosemeire;14
1100023;Roseni;28
1100023;Rosenilda;29
1100023;Rosiane;47
1100023;Rosicleia;16
1100023;Rosilda;32
1100023;Rosilene;83
1100023;Rosimar;20
1100023;Rosimari;11
1100023;Rosimeire;67
1100023;Rosinei;12
1100023;Rosineia;12
1100023;Rosineide;28
1100023;Rosinete;13
1100023;Rosivaldo;16
1100023;Ruan;57
1100023;Rubens;62
1100023;Rute;50
1100023;Ruth;12
1100023;Sabrina;105
1100023;Salete;50
1100023;Salvador;17
1100023;Samanta;13
1100023;Samara;64
1100023;Samila;12
1100023;Samira;30
1100023;Samuel;110
1100023;Sandra;218
1100023;Sandro;44
1100023;Santa;13
1100023;Santina;12
1100023;Sara;115
1100023;Saulo;34
1100023;Sebastiana;79
1100023;Sebastiao;225
1100023;Selma;69
1100023;Sergio;179
1100023;Severino;17
1100023;Sheila;35
1100023;Shirlei;10
1100023;Shirley;10
1100023;Sidinei;25
1100023;Sidineia;11
1100023;Sidnei;78
1100023;Sidneia;11
1100023;Sidney;11
1100023;Silas;23
1100023;Silmara;25
1100023;Silvana;164
1100023;Silvanei;12
1100023;Silvani;16
1100023;Silvania;13
1100023;Silvano;25
1100023;Silvia;51
1100023;Silvio;53
1100023;Simone;176
1100023;Simoni;10
1100023;Sintia;11
1100023;Sirlei;55
1100023;Sirlene;60
1100023;Sofia;25
1100023;Solange;114
1100023;Sonia;167
1100023;Soraia;10
1100023;Stefani;18
1100023;Stefany;18
1100023;Suelem;13
1100023;Suelen;45
1100023;Sueli;146
1100023;Suzana;40
1100023;Taiane;16
1100023;Taila;17
1100023;Taina;65
1100023;Tainan;11
1100023;Tainara;70
1100023;Tais;133
1100023;Taisa;18
1100023;Taiz;11
1100023;Talia;29
1100023;Talison;22
1100023;Talisson;14
1100023;Talita;83
1100023;Tamara;15
1100023;Tamires;23
1100023;Tania;62
1100023;Tatiana;45
1100023;Tatiane;138
1100023;Tauane;12
1100023;Telma;38
1100023;Teresa;25
1100023;Teresinha;25
1100023;Tereza;105
1100023;Terezinha;114
1100023;Thais;75
1100023;Thalia;10
1100023;Thalita;11
1100023;Thiago;169
1100023;Tiago;265
1100023;Uilian;16
1100023;Vagner;113
1100023;Valdeci;59
1100023;Valdecir;93
1100023;Valdeir;41
1100023;Valdelice;14
1100023;Valdemar;46
1100023;Valdemir;56
1100023;Valdeni;10
1100023;Valdenice;15
1100023;Valdenir;23
1100023;Valdete;24
1100023;Valdinei;65
1100023;Valdineia;28
1100023;Valdir;144
1100023;Valdirene;50
1100023;Valdivino;25
1100023;Valdomiro;24
1100023;Valeria;63
1100023;Valmir;88
1100023;Valquiria;27
1100023;Valter;75
1100023;Vanda;34
1100023;Vanderlei;101
1100023;Vanderleia;25
1100023;Vanderson;42
1100023;Vando;10
1100023;Vanesa;18
1100023;Vanessa;221
1100023;Vania;56
1100023;Vanilda;31
1100023;Vanusa;32
1100023;Vanuza;22
1100023;Vera;116
1100023;Veronica;50
1100023;Vicente;48
1100023;Victor;95
1100023;Victoria;15
1100023;Vilma;96
1100023;Vilmar;51
1100023;Vilson;38
1100023;Vinicio;14
1100023;Vinicios;94
1100023;Vinicius;89
1100023;Vitor;232
1100023;Vitoria;164
1100023;Vivian;13
1100023;Viviane;95
1100023;Wagner;45
1100023;Walison;20
1100023;Walisson;14
1100023;Wallace;12
1100023;Walter;12
1100023;Wanderlei;12
1100023;Wanderson;48
1100023;Washington;10
1100023;Weligton;24
1100023;Welington;16
1100023;Welinton;28
1100023;Weliton;88
1100023;Wellington;38
1100023;Wellinton;11
1100023;Welliton;13
1100023;Welton;17
1100023;Wemerson;14
1100023;Wendel;11
1100023;Wender;28
1100023;Wenderson;11
1100023;Weslei;110
1100023;Wesley;62
1100023;Weverson;11
1100023;Weverton;30
1100023;Wiliam;13
1100023;Wilian;61
1100023;Willan;17
1100023;William;25
1100023;Willian;66
1100023;Wilsom;11
1100023;Wilson;98
1100023;Yasmim;21
1100023;Yasmin;39
1100023;Yuri;31
1100023;Zelia;28
1100023;Zenaide;20
1100023;Zenilda;29
1100023;Zilda;52
1100023;Zilma;27
1100023;Zuleide;10
1100023;Zumira;13
1100031;Adao;17
1100031;Ademir;15
1100031;Adilson;15
1100031;Adriana;17
1100031;Adriano;10
1100031;Aline;16
1100031;Amanda;13
1100031;Ana;62
1100031;Anderson;16
1100031;Andre;21
1100031;Andreia;18
1100031;Andressa;13
1100031;Antonio;89
1100031;Aparecida;22
1100031;Bruna;25
1100031;Bruno;18
1100031;Camila;18
1100031;Carlos;31
1100031;Daiane;11
1100031;Daniel;17
1100031;Daniela;10
1100031;Eduardo;17
1100031;Elaine;11
1100031;Eliane;23
1100031;Elias;12
1100031;Elza;10
1100031;Erica;13
1100031;Eva;10
1100031;Fabiana;13
1100031;Fabio;20
1100031;Fernanda;11
1100031;Francisco;31
1100031;Gabriel;17
1100031;Geovane;13
1100031;Geraldo;14
1100031;Gilmar;18
1100031;Guilherme;12
1100031;Gustavo;13
1100031;Ivone;10
1100031;Jair;13
1100031;Jeferson;10
1100031;Joao;113
1100031;Joaquim;12
1100031;Joel;11
1100031;Jose;199
1100031;Josiane;12
1100031;Josimar;10
1100031;Juliana;19
1100031;Laura;10
1100031;Leandro;14
1100031;Leonardo;13
1100031;Luana;13
1100031;Lucas;33
1100031;Luciana;16
1100031;Luis;16
1100031;Luiz;22
1100031;Luzia;19
1100031;Manoel;18
1100031;Marcelo;14
1100031;Marcia;17
1100031;Marcio;10
1100031;Marcos;30
1100031;Maria;308
1100031;Mariana;17
1100031;Marlene;11
1100031;Marli;14
1100031;Marta;10
1100031;Mateus;27
1100031;Paulo;43
1100031;Pedro;33
1100031;Rafael;22
1100031;Renato;13
1100031;Roberto;10
1100031;Rodrigo;21
1100031;Rosa;15
1100031;Rosangela;11
1100031;Roseli;11
1100031;Sandra;16
1100031;Sara;10
1100031;Sebastiao;30
1100031;Selma;10
1100031;Sergio;14
1100031;Silvana;11
1100031;Solange;10
1100031;Sueli;12
1100031;Terezinha;18
1100031;Tiago;19
1100031;Valdir;14
1100031;Vanderlei;11
1100031;Vilma;10
1100031;Vitor;16
1100049;Abel;13
1100049;Adailton;24
1100049;Adair;20
1100049;Adalberto;16
1100049;Adalto;22
1100049;Adao;69
1100049;Adeildo;17
1100049;Adelaide;14
1100049;Adelia;28
1100049;Adelina;31
1100049;Adelino;20
1100049;Adelso;10
1100049;Adelson;27
1100049;Ademar;53
1100049;Ademilson;27
1100049;Ademir;117
1100049;Adenildo;10
1100049;Adenilson;32
1100049;Adenir;14
1100049;Adilson;83
1100049;Adir;11
1100049;Adonias;14
1100049;Adrian;16
1100049;Adriana;237
1100049;Adriane;10
1100049;Adriano;168
1100049;Adriel;23
1100049;Adriele;41
1100049;Adrieli;16
1100049;Afonso;16
1100049;Agata;10
1100049;Ageu;11
1100049;Agnaldo;41
1100049;Agostinho;10
1100049;Aguinaldo;26
1100049;Ailton;73
1100049;Alaide;25
1100049;Alair;12
1100049;Alan;73
1100049;Alana;14
1100049;Alberto;32
1100049;Alcides;36
1100049;Alcione;26
1100049;Alda;11
1100049;Aldo;16
1100049;Alessandra;87
1100049;Alessandro;66
1100049;Alex;136
1100049;Alexandra;24
1100049;Alexandre;132
1100049;Alexandro;33
1100049;Alexsandra;11
1100049;Alexsandro;10
1100049;Alfredo;33
1100049;Alice;76
1100049;Aline;205
1100049;Alison;32
1100049;Alisson;42
1100049;Allan;20
1100049;Almerinda;21
1100049;Almir;26
1100049;Altair;25
1100049;Alvina;14
1100049;Alzira;26
1100049;Amalia;10
1100049;Amanda;183
1100049;Amarildo;17
1100049;Amelia;28
1100049;Amilton;33
1100049;Ana;942
1100049;Analia;10
1100049;Ananias;17
1100049;Anderson;217
1100049;Andre;186
1100049;Andrea;33
1100049;Andrei;10
1100049;Andreia;148
1100049;Andressa;130
1100049;Andreza;12
1100049;Ane;15
1100049;Anesio;10
1100049;Angela;109
1100049;Angelica;88
1100049;Angelina;27
1100049;Angelita;19
1100049;Angelo;30
1100049;Anita;16
1100049;Anna;23
1100049;Antenor;14
1100049;Antonia;105
1100049;Antonio;730
1100049;Aparecida;182
1100049;Aparecido;90
1100049;Ari;21
1100049;Ariane;14
1100049;Ariel;12
1100049;Arildo;17
1100049;Arlete;27
1100049;Arlindo;52
1100049;Armando;17
1100049;Arnaldo;30
1100049;Aroldo;11
1100049;Arthur;36
1100049;Artur;32
1100049;Augusto;28
1100049;Aurea;15
1100049;Barbara;58
1100049;Beatris;24
1100049;Beatriz;146
1100049;Benedita;27
1100049;Benedito;44
1100049;Berenice;12
1100049;Bianca;60
1100049;Brenda;37
1100049;Breno;36
1100049;Bruna;199
1100049;Bruno;279
1100049;Caio;71
1100049;Caique;19
1100049;Camila;201
1100049;Camile;15
1100049;Camili;11
1100049;Carina;24
1100049;Carine;34
1100049;Carla;90
1100049;Carlos;404
1100049;Carmelita;17
1100049;Carmem;18
1100049;Carmen;12
1100049;Carolaine;40
1100049;Carolina;48
1100049;Caroline;67
1100049;Cassia;19
1100049;Cassio;12
1100049;Catarina;18
1100049;Catia;23
1100049;Catiane;11
1100049;Caua;25
1100049;Cauan;22
1100049;Cauane;17
1100049;Cauani;11
1100049;Cecilia;35
1100049;Celia;75
1100049;Celina;14
1100049;Celio;38
1100049;Celma;30
1100049;Celso;56
1100049;Cesar;29
1100049;Cezar;14
1100049;Charles;55
1100049;Cheila;11
1100049;Cicera;28
1100049;Cicero;85
1100049;Cintia;32
1100049;Cirlene;11
1100049;Clara;21
1100049;Clarice;33
1100049;Claudecir;16
1100049;Claudeir;10
1100049;Claudemir;58
1100049;Claudete;29
1100049;Claudia;90
1100049;Claudiane;10
1100049;Claudinei;79
1100049;Claudineia;50
1100049;Claudio;85
1100049;Claudionor;23
1100049;Cleber;37
1100049;Cleberson;24
1100049;Cleia;14
1100049;Cleide;46
1100049;Cleidiane;36
1100049;Cleiton;93
1100049;Clemilda;13
1100049;Cleonice;60
1100049;Cleusa;43
1100049;Cleuza;48
1100049;Cleverson;21
1100049;Clodoaldo;11
1100049;Clovis;23
1100049;Conceicao;30
1100049;Creusa;23
1100049;Creuza;28
1100049;Crislaine;10
1100049;Cristian;25
1100049;Cristiana;10
1100049;Cristiane;121
1100049;Cristiano;63
1100049;Cristina;66
1100049;Daiana;16
1100049;Daiane;177
1100049;Dalila;16
1100049;Dalva;42
1100049;Dalvina;10
1100049;Damaris;15
1100049;Daniel;246
1100049;Daniela;84
1100049;Daniele;94
1100049;Danieli;36
1100049;Danilo;61
1100049;Darci;49
1100049;Dario;16
1100049;Davi;101
1100049;David;45
1100049;Dayane;18
1100049;Debora;141
1100049;Deise;17
1100049;Deivid;23
1100049;Dejanira;21
1100049;Delma;11
1100049;Denilson;26
1100049;Denis;11
1100049;Denise;74
1100049;Derli;14
1100049;Devanir;14
1100049;Diana;29
1100049;Diego;191
1100049;Dilma;16
1100049;Dimas;10
1100049;Diogo;70
1100049;Dionatan;13
1100049;Dione;42
1100049;Diones;20
1100049;Dirce;24
1100049;Dirceu;25
1100049;Diva;20
1100049;Divina;17
1100049;Divino;24
1100049;Djalma;11
1100049;Domingos;33
1100049;Donizete;34
1100049;Doralice;14
1100049;Douglas;125
1100049;Eder;49
1100049;Ederson;21
1100049;Edgar;18
1100049;Ediana;11
1100049;Edilaine;29
1100049;Edilene;33
1100049;Edileusa;10
1100049;Edileuza;17
1100049;Edilson;41
1100049;Edimar;48
1100049;Edimilson;23
1100049;Edina;43
1100049;Edinaldo;24
1100049;Edinalva;20
1100049;Edinei;10
1100049;Edineia;46
1100049;Edison;28
1100049;Edite;13
1100049;Edivaldo;61
1100049;Edivania;18
1100049;Edmar;35
1100049;Edmilson;20
1100049;Edna;87
1100049;Ednaldo;17
1100049;Ednalva;13
1100049;Edneia;10
1100049;Edson;194
1100049;Eduarda;42
1100049;Eduardo;233
1100049;Edvaldo;29
1100049;Edvan;12
1100049;Elaine;135
1100049;Elane;11
1100049;Elder;10
1100049;Elen;19
1100049;Elena;34
1100049;Elenice;13
1100049;Elenir;13
1100049;Eli;30
1100049;Eliana;69
1100049;Eliane;210
1100049;Elias;154
1100049;Eliel;29
1100049;Eliene;31
1100049;Eliete;38
1100049;Elio;27
1100049;Elis;10
1100049;Elisa;16
1100049;Elisabete;24
1100049;Elisangela;61
1100049;Eliseu;26
1100049;Elismar;14
1100049;Elivelton;13
1100049;Elizabete;69
1100049;Elizabeth;10
1100049;Elizandra;10
1100049;Elizangela;60
1100049;Elizete;35
1100049;Elizeu;54
1100049;Ellen;26
1100049;Eloisa;23
1100049;Eloiza;11
1100049;Elsa;16
1100049;Elson;21
1100049;Elton;31
1100049;Elvira;18
1100049;Elvis;14
1100049;Elza;80
1100049;Emanuel;27
1100049;Emerson;88
1100049;Emili;45
1100049;Emilia;26
1100049;Emilio;12
1100049;Emilly;19
1100049;Emily;37
1100049;Eneias;11
1100049;Eni;19
1100049;Enoque;10
1100049;Enzo;11
1100049;Eraldo;13
1100049;Erasmo;16
1100049;Eric;26
1100049;Erica;124
1100049;Erick;25
1100049;Erik;15
1100049;Erika;15
1100049;Erivaldo;12
1100049;Erli;10
1100049;Ernandes;12
1100049;Ernani;14
1100049;Ernesto;11
1100049;Esmael;10
1100049;Esmeralda;10
1100049;Estefani;41
1100049;Estefany;11
1100049;Estela;20
1100049;Ester;46
1100049;Euclides;13
1100049;Eunice;47
1100049;Eurides;14
1100049;Eva;79
1100049;Evaldo;31
1100049;Evandro;30
1100049;Evanilda;12
1100049;Evelin;19
1100049;Everaldo;26
1100049;Everson;19
1100049;Everton;37
1100049;Ezequias;14
1100049;Ezequiel;54
1100049;Fabia;11
1100049;Fabiana;126
1100049;Fabiane;14
1100049;Fabiano;55
1100049;Fabio;217
1100049;Fabiola;16
1100049;Fabiula;10
1100049;Fabricia;15
1100049;Fabricio;62
1100049;Fagner;33
1100049;Fatima;73
1100049;Felipe;166
1100049;Fernanda;176
1100049;Fernando;209
1100049;Filipe;11
1100049;Flavia;67
1100049;Flavio;101
1100049;Floriano;16
1100049;Florinda;17
1100049;Florisvaldo;11
1100049;Franciele;52
1100049;Francieli;42
1100049;Francisca;131
1100049;Francisco;326
1100049;Frank;12
1100049;Gabriel;373
1100049;Gabriela;95
1100049;Gabriele;55
1100049;Gabrieli;34
1100049;Gean;42
1100049;Geferson;26
1100049;Geise;10
1100049;Geisiane;19
1100049;Gelson;21
1100049;Geneci;15
1100049;Genesio;13
1100049;Geni;41
1100049;Genilson;12
1100049;Genival;13
1100049;Genivaldo;28
1100049;Geovana;63
1100049;Geovane;42
1100049;Geovani;46
1100049;Geralda;41
1100049;Geraldina;10
1100049;Geraldo;115
1100049;Geremias;10
1100049;Gerson;27
1100049;Gesiel;11
1100049;Gessica;30
1100049;Getulio;12
1100049;Gilberto;64
1100049;Gilda;10
1100049;Gildo;10
1100049;Gilmar;93
1100049;Gilson;72
1100049;Gilvan;20
1100049;Giovana;33
1100049;Giovane;13
1100049;Giovanna;10
1100049;Gisele;50
1100049;Giseli;13
1100049;Gislaine;39
1100049;Gleice;13
1100049;Gleiciane;21
1100049;Gleison;16
1100049;Gloria;18
1100049;Graciele;34
1100049;Gracieli;15
1100049;Graziele;10
1100049;Greice;10
1100049;Guilerme;17
1100049;Guilherme;203
1100049;Gustavo;200
1100049;Helena;59
1100049;Helio;57
1100049;Hellen;12
1100049;Heloisa;11
1100049;Henrique;73
1100049;Herica;12
1100049;Hiago;12
1100049;Higor;16
1100049;Hilda;12
1100049;Hudson;22
1100049;Hugo;27
1100049;Iago;18
1100049;Iara;31
1100049;Iasmim;14
1100049;Iasmin;19
1100049;Icaro;11
1100049;Idalina;18
1100049;Igor;133
1100049;Ilda;57
1100049;Ilma;21
1100049;Ilson;16
1100049;Ilza;30
1100049;Inacio;10
1100049;Ines;38
1100049;Ingrid;21
1100049;Iolanda;17
1100049;Iracema;64
1100049;Iraci;58
1100049;Irani;34
1100049;Irene;82
1100049;Ireni;13
1100049;Irineu;24
1100049;Iris;17
1100049;Irma;13
1100049;Isabel;64
1100049;Isabela;63
1100049;Isabele;18
1100049;Isabeli;17
1100049;Isadora;13
1100049;Isaias;61
1100049;Isaque;32
1100049;Isaura;25
1100049;Ismael;41
1100049;Israel;36
1100049;Italo;34
1100049;Itamar;27
1100049;Iuri;12
1100049;Ivair;10
1100049;Ivan;49
1100049;Ivaneide;11
1100049;Ivanete;53
1100049;Ivani;44
1100049;Ivanilda;35
1100049;Ivanilde;11
1100049;Ivanildo;11
1100049;Ivanir;13
1100049;Ivete;14
1100049;Ivo;22
1100049;Ivone;91
1100049;Ivonete;52
1100049;Izabel;45
1100049;Izabela;15
1100049;Izabeli;10
1100049;Izaias;17
1100049;Izaque;17
1100049;Jacira;18
1100049;Jackeline;12
1100049;Jackson;12
1100049;Jacson;20
1100049;Jadir;15
1100049;Jaime;41
1100049;Jaine;27
1100049;Jair;95
1100049;Jairo;21
1100049;Jakson;11
1100049;Jamile;10
1100049;Janaina;56
1100049;Jandira;40
1100049;Jane;25
1100049;Janete;51
1100049;Jaqueline;130
1100049;Jean;76
1100049;Jeane;15
1100049;Jeferson;121
1100049;Jefferson;21
1100049;Jenifer;32
1100049;Jeovane;14
1100049;Jeremias;10
1100049;Jesica;12
1100049;Jesse;19
1100049;Jessica;230
1100049;Jesus;12
1100049;Jhenifer;18
1100049;Jhon;13
1100049;Jhonata;24
1100049;Jhonatan;40
1100049;Jhoni;12
1100049;Jhony;10
1100049;Joana;70
1100049;Joao;1111
1100049;Joaquim;91
1100049;Joaquin;21
1100049;Joaquina;10
1100049;Joarez;11
1100049;Jocimar;14
1100049;Joel;99
1100049;Joelma;33
1100049;Joelson;11
1100049;Joice;38
1100049;Joilson;10
1100049;Jonas;84
1100049;Jonata;16
1100049;Jonatan;14
1100049;Jonatas;22
1100049;Jorge;112
1100049;Jose;1841
1100049;Joseane;14
1100049;Josefa;72
1100049;Josemar;13
1100049;Josiane;96
1100049;Josias;49
1100049;Josiel;17
1100049;Josiele;12
1100049;Josilene;21
1100049;Josimar;57
1100049;Josue;49
1100049;Josuel;10
1100049;Juares;10
1100049;Juarez;17
1100049;Jucelia;19
1100049;Jucelino;13
1100049;Jucilene;18
1100049;Judite;18
1100049;Julia;119
1100049;Juliana;176
1100049;Juliane;31
1100049;Juliano;54
1100049;Julio;116
1100049;Junior;80
1100049;Juraci;28
1100049;Jurandir;21
1100049;Jussara;24
1100049;Juvenal;12
1100049;Kaik;11
1100049;Kaio;22
1100049;Kaique;15
1100049;Kamila;25
1100049;Karen;30
1100049;Karina;38
1100049;Karine;43
1100049;Karla;10
1100049;Karoline;11
1100049;Katia;42
1100049;Katiane;13
1100049;Kaua;25
1100049;Kauan;40
1100049;Kauane;24
1100049;Kauani;16
1100049;Kaue;13
1100049;Keila;57
1100049;Keli;21
1100049;Kelli;10
1100049;Kelly;28
1100049;Kelvin;13
1100049;Kesia;17
1100049;Laercio;23
1100049;Laila;11
1100049;Lais;21
1100049;Laisa;11
1100049;Lana;10
1100049;Lara;29
1100049;Larisa;16
1100049;Larissa;126
1100049;Laudiceia;23
1100049;Laura;69
1100049;Laurinda;14
1100049;Laurindo;11
1100049;Lauro;16
1100049;Lazaro;23
1100049;Leandra;12
1100049;Leandro;248
1100049;Leia;17
1100049;Leidiane;73
1100049;Leila;58
1100049;Leni;15
1100049;Lenice;10
1100049;Lenir;17
1100049;Lenira;11
1100049;Leomar;24
1100049;Leonardo;153
1100049;Leonice;26
1100049;Leonilda;14
1100049;Leonor;10
1100049;Leticia;207
1100049;Levi;16
1100049;Lidia;46
1100049;Lidiane;12
1100049;Lilia;12
1100049;Lilian;35
1100049;Liliane;27
1100049;Lindalva;11
1100049;Lindaura;31
1100049;Lindinalva;13
1100049;Lindomar;46
1100049;Livia;20
1100049;Lorena;61
1100049;Lorival;33
1100049;Lorraine;22
1100049;Lourdes;31
1100049;Lourival;20
1100049;Luan;76
1100049;Luana;160
1100049;Lucas;522
1100049;Lucelia;12
1100049;Luci;15
1100049;Lucia;112
1100049;Luciana;146
1100049;Luciane;37
1100049;Luciano;101
1100049;Luciene;72
1100049;Lucileia;10
1100049;Lucilene;68
1100049;Lucimar;81
1100049;Lucimara;19
1100049;Lucinei;14
1100049;Lucineia;65
1100049;Lucineide;23
1100049;Lucinete;10
1100049;Lucio;19
1100049;Ludimila;15
1100049;Luis;180
1100049;Luisa;15
1100049;Luiz;395
1100049;Luiza;72
1100049;Lurdes;31
1100049;Luzia;190
1100049;Luzimar;12
1100049;Luzinete;55
1100049;Maciel;10
1100049;Madalena;30
1100049;Magda;10
1100049;Magna;10
1100049;Magno;26
1100049;Maiara;33
1100049;Maicom;11
1100049;Maicon;73
1100049;Maira;13
1100049;Maisa;19
1100049;Manoel;152
1100049;Manuel;76
1100049;Mara;15
1100049;Marcela;49
1100049;Marcelino;16
1100049;Marcelo;252
1100049;Marcia;222
1100049;Marciana;10
1100049;Marciano;22
1100049;Marciel;15
1100049;Marcilene;39
1100049;Marcio;195
1100049;Marco;46
1100049;Marcos;479
1100049;Margarete;27
1100049;Margarida;36
1100049;Mari;10
1100049;Maria;3416
1100049;Mariana;98
1100049;Mariane;12
1100049;Marilda;14
1100049;Marilene;62
1100049;Marilia;13
1100049;Marilsa;11
1100049;Marilza;45
1100049;Marina;74
1100049;Marinalva;55
1100049;Marines;27
1100049;Marinete;40
1100049;Mario;95
1100049;Marisa;17
1100049;Maristela;13
1100049;Mariza;23
1100049;Marizete;15
1100049;Marlei;14
1100049;Marlene;178
1100049;Marlete;10
1100049;Marli;134
1100049;Marlon;40
1100049;Marlucia;21
1100049;Marta;116
1100049;Mateus;293
1100049;Matheus;135
1100049;Matilde;16
1100049;Maura;14
1100049;Mauricio;39
1100049;Maurilio;18
1100049;Maurina;10
1100049;Mauro;48
1100049;Mayara;17
1100049;Maycon;28
1100049;Meire;10
1100049;Melissa;14
1100049;Mercedes;10
1100049;Messias;16
1100049;Micael;12
1100049;Michael;23
1100049;Michel;16
1100049;Michele;71
1100049;Micheli;25
1100049;Miguel;68
1100049;Mikael;12
1100049;Milena;25
1100049;Milene;17
1100049;Milton;52
1100049;Miqueias;19
1100049;Miria;14
1100049;Miriam;22
1100049;Mirian;88
1100049;Misael;12
1100049;Moacir;36
1100049;Moises;58
1100049;Monica;79
1100049;Monique;12
1100049;Murilo;37
1100049;Nadia;12
1100049;Nadir;28
1100049;Naiane;13
1100049;Naiara;68
1100049;Nair;60
1100049;Naira;12
1100049;Natal;11
1100049;Natali;15
1100049;Natalia;145
1100049;Natalina;12
1100049;Natalino;17
1100049;Natan;28
1100049;Natanael;28
1100049;Nathalia;18
1100049;Natieli;13
1100049;Nayara;37
1100049;Neide;62
1100049;Neiva;15
1100049;Nelci;20
1100049;Neli;23
1100049;Nelsa;15
1100049;Nelson;77
1100049;Nelza;16
1100049;Neusa;56
1100049;Neuza;80
1100049;Nicolas;31
1100049;Nicole;42
1100049;Nicoli;18
1100049;Nilda;25
1100049;Nildo;11
1100049;Nilsa;11
1100049;Nilson;68
1100049;Nilton;52
1100049;Nilva;11
1100049;Nilza;42
1100049;Nivaldo;48
1100049;Noel;18
1100049;Noeli;12
1100049;Noemia;31
1100049;Norma;13
1100049;Nubia;22
1100049;Odair;73
1100049;Odete;24
1100049;Odilon;12
1100049;Olga;32
1100049;Olinda;17
1100049;Orlando;47
1100049;Oscar;20
1100049;Oseias;34
1100049;Osiel;14
1100049;Osmar;63
1100049;Osvaldo;66
1100049;Otavio;26
1100049;Otilia;10
1100049;Pablo;119
1100049;Paloma;20
1100049;Pamela;95
1100049;Patricia;212
1100049;Patrick;13
1100049;Paula;56
1100049;Paulina;15
1100049;Paulo;527
1100049;Pedro;425
1100049;Poliana;93
1100049;Poliane;13
1100049;Pricila;32
1100049;Priscila;73
1100049;Queila;12
1100049;Rafael;256
1100049;Rafaela;58
1100049;Raiane;61
1100049;Raimunda;49
1100049;Raimundo;80
1100049;Raisa;15
1100049;Raissa;36
1100049;Raphael;16
1100049;Raquel;97
1100049;Raul;10
1100049;Rayane;19
1100049;Rebeca;36
1100049;Regiane;83
1100049;Regina;76
1100049;Reginaldo;121
1100049;Reinaldo;54
1100049;Renan;79
1100049;Renata;93
1100049;Renato;122
1100049;Renilda;12
1100049;Renildo;10
1100049;Rhuan;10
1100049;Rian;30
1100049;Ricardo;118
1100049;Rildo;10
1100049;Rita;85
1100049;Robert;10
1100049;Roberta;17
1100049;Roberto;164
1100049;Robison;11
1100049;Robson;111
1100049;Rodolfo;18
1100049;Rodrigo;213
1100049;Roger;11
1100049;Rogerio;129
1100049;Romario;30
1100049;Romilda;17
1100049;Romildo;37
1100049;Romulo;13
1100049;Ronaldo;105
1100049;Rone;10
1100049;Ronei;25
1100049;Roni;34
1100049;Ronildo;13
1100049;Roque;12
1100049;Rosa;114
1100049;Rosalina;43
1100049;Rosana;63
1100049;Rosane;15
1100049;Rosangela;164
1100049;Rose;13
1100049;Roseli;124
1100049;Roseni;23
1100049;Rosenilda;17
1100049;Rosiane;49
1100049;Rosilda;29
1100049;Rosilene;74
1100049;Rosimar;26
1100049;Rosimeire;57
1100049;Rosimere;10
1100049;Rosinei;19
